state,positive,negative,hospitalized,death,date 
GU,7610,100222,0,129,21-02-02
GU,7608,99764,0,129,21-02-01
GU,7587,98543,0,129,21-01-31
GU,7586,98543,0,129,21-01-30
GU,7579,98543,0,129,21-01-29
GU,7572,98222,0,129,21-01-28
GU,7568,97819,0,129,21-01-27
GU,7566,97317,0,129,21-01-26
GU,7554,96773,0,129,21-01-25
GU,7547,95727,0,128,21-01-24
GU,7547,95727,0,128,21-01-23
GU,7547,95727,0,128,21-01-22
GU,7528,95405,0,128,21-01-21
GU,7521,94791,0,128,21-01-20
GU,7515,94267,0,128,21-01-19
GU,7485,92993,0,128,21-01-18
GU,7484,92993,0,127,21-01-17
GU,7481,92993,0,126,21-01-16
GU,7474,92993,0,125,21-01-15
GU,7457,92766,0,124,21-01-14
GU,7444,92375,0,124,21-01-13
GU,7423,92080,0,124,21-01-12
GU,7423,91737,0,124,21-01-11
GU,7412,91107,0,124,21-01-10
GU,7404,91107,0,124,21-01-09
GU,7399,91107,0,124,21-01-08
GU,7386,90884,0,124,21-01-07
GU,7378,90453,0,123,21-01-06
GU,7357,90146,0,123,21-01-05
GU,7344,89492,0,123,21-01-04
GU,7327,88875,0,123,21-01-03
GU,7326,88875,0,123,21-01-02
GU,7326,88875,0,122,21-01-01
GU,7317,88875,0,122,20-12-31
GU,7308,88633,0,121,20-12-30
GU,7293,88376,0,121,20-12-29
GU,7281,88032,0,121,20-12-28
GU,7270,87416,0,121,20-12-27
GU,7269,87416,0,121,20-12-26
GU,7268,87416,0,121,20-12-25
GU,7266,87416,0,121,20-12-24
GU,7257,87225,0,121,20-12-23
GU,7238,86804,0,121,20-12-22
GU,7211,86356,0,120,20-12-21
GU,7202,85548,0,119,20-12-20
GU,7198,85548,0,119,20-12-19
GU,7193,85548,0,119,20-12-18
GU,7183,85169,0,119,20-12-17
GU,7168,84747,0,119,20-12-16
GU,7149,84460,0,119,20-12-15
GU,7137,83995,0,119,20-12-14
GU,7106,83030,0,118,20-12-13
GU,7090,83030,0,117,20-12-12
GU,7079,83030,0,115,20-12-11
GU,7052,82642,0,115,20-12-10
GU,7039,82156,0,113,20-12-09
GU,7026,81588,0,113,20-12-08
GU,7019,81418,0,113,20-12-07
GU,7004,79571,0,113,20-12-06
GU,6977,79571,0,113,20-12-05
GU,6959,79571,0,113,20-12-04
GU,6942,79016,0,112,20-12-03
GU,6920,78566,0,112,20-12-02
GU,6889,78149,0,112,20-12-01
GU,6852,77567,0,112,20-11-30
GU,6818,76433,0,112,20-11-29
GU,6782,76433,0,112,20-11-28
GU,6768,76433,0,112,20-11-27
GU,6748,76004,0,111,20-11-26
GU,6705,76004,0,109,20-11-25
GU,6655,74945,0,107,20-11-24
GU,6602,74397,0,106,20-11-23
GU,6549,73336,0,106,20-11-22
GU,6476,73336,0,104,20-11-21
GU,6452,73336,0,103,20-11-20
GU,6416,72972,0,101,20-11-19
GU,6346,72714,0,100,20-11-18
GU,6234,72714,0,100,20-11-17
GU,6175,71958,0,98,20-11-16
GU,6121,71255,0,94,20-11-15
GU,5965,70792,0,93,20-11-14
GU,5924,70368,0,93,20-11-13
GU,5850,69599,0,91,20-11-12
GU,5755,68794,0,91,20-11-11
GU,5654,68205,0,91,20-11-10
GU,5473,67481,0,90,20-11-09
GU,5233,66763,0,89,20-11-08
GU,5113,66394,0,89,20-11-07
GU,5077,66027,0,88,20-11-06
GU,5004,65463,0,85,20-11-05
GU,4903,64853,0,83,20-11-04
GU,4812,64216,0,80,20-11-03
GU,4693,62971,0,79,20-11-02
GU,4690,62873,0,79,20-11-01
GU,4681,62771,0,79,20-10-31
GU,4628,62401,0,79,20-10-30
GU,4549,61836,0,78,20-10-29
GU,4466,61198,0,77,20-10-28
GU,4418,60627,0,75,20-10-27
GU,4336,60118,0,75,20-10-26
GU,4216,59278,0,71,20-10-25
GU,4175,59065,0,71,20-10-24
GU,4141,58765,0,69,20-10-23
GU,4056,58231,0,69,20-10-22
GU,3968,57275,0,69,20-10-21
GU,3886,56620,0,67,20-10-20
GU,3756,55793,0,66,20-10-19
GU,3675,55293,0,66,20-10-18
GU,3617,55063,0,64,20-10-17
GU,3538,54584,0,63,20-10-16
GU,3427,54038,0,62,20-10-15
GU,3341,53553,0,61,20-10-14
GU,3266,53102,0,61,20-10-13
GU,3170,52520,0,60,20-10-12
GU,3078,51893,0,60,20-10-11
GU,3056,51760,0,59,20-10-10
GU,2989,51506,0,58,20-10-09
GU,2934,51137,0,58,20-10-08
GU,2868,50620,0,57,20-10-07
GU,2814,50198,0,55,20-10-06
GU,2753,49612,0,55,20-10-05
GU,2699,49057,0,52,20-10-04
GU,2699,49057,0,51,20-10-03
GU,2617,48501,0,50,20-10-02
GU,2550,47998,0,49,20-10-01
GU,2488,47626,0,49,20-09-30
GU,2443,47284,0,47,20-09-29
GU,2390,46821,0,46,20-09-28
GU,2354,46365,0,43,20-09-27
GU,2354,46365,0,43,20-09-26
GU,2286,45970,0,41,20-09-25
GU,2263,45424,0,38,20-09-24
GU,2235,45016,0,37,20-09-23
GU,2190,44638,0,37,20-09-22
GU,2147,44207,0,35,20-09-21
GU,2117,43841,0,34,20-09-20
GU,2117,43841,0,34,20-09-19
GU,2074,43579,0,33,20-09-18
GU,2045,43208,0,31,20-09-17
GU,2013,42838,0,29,20-09-16
GU,1966,42363,0,28,20-09-15
GU,1927,41967,0,26,20-09-14
GU,1891,41472,0,26,20-09-13
GU,1891,41472,0,25,20-09-12
GU,1863,41150,0,23,20-09-11
GU,1846,40772,0,21,20-09-10
GU,1758,40337,0,21,20-09-09
GU,1713,39699,0,19,20-09-08
GU,1671,39070,0,18,20-09-07
GU,1671,39070,0,16,20-09-06
GU,1671,39070,0,15,20-09-05
GU,1619,38493,0,14,20-09-04
GU,1560,37930,0,13,20-09-03
GU,1494,37277,0,13,20-09-02
GU,1447,36875,0,13,20-09-01
GU,1395,36489,0,10,20-08-31
GU,1347,36113,0,10,20-08-30
GU,1347,36113,0,10,20-08-29
GU,1287,35639,0,10,20-08-28
GU,1232,35124,0,10,20-08-27
GU,1120,34234,0,9,20-08-26
GU,984,33418,0,7,20-08-25
GU,907,32564,0,7,20-08-24
GU,820,31771,0,7,20-08-23
GU,767,30749,0,7,20-08-22
GU,767,30749,0,7,20-08-21
GU,704,29988,0,6,20-08-20
GU,599,29151,0,5,20-08-19
GU,577,28649,0,5,20-08-18
GU,558,28215,0,5,20-08-17
GU,516,27257,0,5,20-08-16
GU,502,26594,0,5,20-08-15
GU,502,26594,0,5,20-08-14
GU,477,26203,0,5,20-08-13
GU,449,25787,0,5,20-08-12
GU,434,25182,0,5,20-08-11
GU,418,24658,0,5,20-08-10
GU,412,24117,0,5,20-08-09
GU,412,24117,0,5,20-08-08
GU,411,23951,0,5,20-08-07
GU,397,23480,0,5,20-08-06
GU,389,23046,0,5,20-08-05
GU,375,22548,0,5,20-08-04
GU,368,22205,0,5,20-08-03
GU,367,21685,0,5,20-08-02
GU,367,21685,0,5,20-08-01
GU,356,21526,0,5,20-07-31
GU,354,21188,0,5,20-07-30
GU,351,20978,0,5,20-07-29
GU,349,20443,0,5,20-07-28
GU,346,20135,0,5,20-07-27
GU,337,19695,0,5,20-07-26
GU,337,19695,0,5,20-07-25
GU,337,19132,0,5,20-07-24
GU,332,19132,0,5,20-07-23
GU,330,18752,0,5,20-07-22
GU,327,18430,0,5,20-07-21
GU,319,18252,0,5,20-07-20
GU,315,17938,0,5,20-07-19
GU,315,17938,0,5,20-07-18
GU,314,17938,0,5,20-07-17
GU,314,17697,0,5,20-07-16
GU,313,17514,0,5,20-07-15
GU,312,17225,0,5,20-07-14
GU,312,17030,0,5,20-07-13
GU,312,16667,0,5,20-07-12
GU,312,16667,0,5,20-07-11
GU,310,16556,0,5,20-07-10
GU,309,16223,0,5,20-07-09
GU,307,15833,0,5,20-07-08
GU,303,15608,0,5,20-07-07
GU,301,15248,0,5,20-07-06
GU,288,14666,0,5,20-07-05
GU,288,14666,0,5,20-07-04
GU,286,14263,0,5,20-07-03
GU,280,13653,0,5,20-07-02
GU,267,13517,0,5,20-07-01
GU,259,13056,0,5,20-06-30
GU,255,12659,0,5,20-06-29
GU,248,12130,0,5,20-06-28
GU,248,11903,0,5,20-06-27
GU,248,11644,0,5,20-06-26
GU,245,11173,0,5,20-06-25
GU,231,10807,0,5,20-06-24
GU,225,10426,0,5,20-06-23
GU,224,10180,0,5,20-06-22
GU,222,9788,0,5,20-06-21
GU,222,9788,0,5,20-06-20
GU,200,9515,0,5,20-06-19
GU,193,9395,0,5,20-06-18
GU,188,9010,0,5,20-06-17
GU,186,8846,0,5,20-06-16
GU,185,8573,0,5,20-06-15
GU,185,8358,0,5,20-06-14
GU,185,8358,0,5,20-06-13
GU,184,8343,0,5,20-06-12
GU,183,8197,0,5,20-06-11
GU,182,8100,0,5,20-06-10
GU,180,7796,0,5,20-06-09
GU,179,7550,0,5,20-06-08
GU,179,7284,0,5,20-06-07
GU,179,7284,0,5,20-06-06
GU,179,7195,0,5,20-06-05
GU,179,6805,0,5,20-06-04
GU,178,6549,0,5,20-06-03
GU,177,6214,0,5,20-06-02
GU,175,6141,0,5,20-06-01
GU,173,5929,0,5,20-05-31
GU,173,5929,0,5,20-05-30
GU,172,5923,0,5,20-05-29
GU,172,5790,0,5,20-05-28
GU,170,5515,0,5,20-05-27
GU,169,5515,0,5,20-05-26
GU,166,5403,0,5,20-05-25
GU,166,5403,0,5,20-05-24
GU,165,5194,0,5,20-05-23
GU,165,5114,0,5,20-05-22
GU,165,4899,0,5,20-05-21
GU,165,4807,0,5,20-05-20
GU,154,4673,0,5,20-05-19
GU,154,4569,0,5,20-05-18
GU,154,4450,0,5,20-05-17
GU,154,4365,0,5,20-05-16
GU,154,4361,0,5,20-05-15
GU,153,4226,0,5,20-05-14
GU,152,4110,0,5,20-05-13
GU,152,3939,0,5,20-05-12
GU,151,3838,0,5,20-05-11
GU,151,3643,0,5,20-05-10
GU,151,3643,0,5,20-05-09
GU,151,3626,0,5,20-05-08
GU,151,3564,0,5,20-05-07
GU,151,3476,0,5,20-05-06
GU,149,3341,0,5,20-05-05
GU,149,3242,0,5,20-05-04
GU,150,3152,0,5,20-05-03
GU,148,3040,0,5,20-05-02
GU,146,2859,0,5,20-05-01
GU,146,1962,0,5,20-04-30
GU,145,1702,0,5,20-04-29
GU,144,1538,0,5,20-04-28
GU,142,1424,0,5,20-04-27
GU,141,1387,0,5,20-04-26
GU,141,1308,0,5,20-04-25
GU,140,1233,0,5,20-04-24
GU,138,1180,0,5,20-04-23
GU,134,1086,0,5,20-04-22
GU,133,1033,0,5,20-04-21
GU,133,991,0,5,20-04-20
GU,133,943,0,5,20-04-19
GU,133,943,0,5,20-04-18
GU,133,940,0,5,20-04-17
GU,133,870,0,5,20-04-16
GU,133,843,0,5,20-04-15
GU,133,811,0,5,20-04-14
GU,133,770,0,5,20-04-13
GU,133,693,0,5,20-04-12
GU,133,693,0,5,20-04-11
GU,130,662,0,4,20-04-10
GU,128,593,0,4,20-04-09
GU,125,562,0,4,20-04-08
GU,121,529,0,4,20-04-07
GU,113,505,0,4,20-04-06
GU,112,493,0,4,20-04-05
GU,93,472,0,4,20-04-04
GU,84,459,0,4,20-04-03
GU,82,442,0,3,20-04-02
GU,77,406,0,3,20-04-01
GU,69,371,0,2,20-03-31
GU,58,352,0,1,20-03-30
GU,56,334,0,1,20-03-29
GU,55,299,0,1,20-03-28
GU,51,299,0,1,20-03-27
GU,45,263,0,1,20-03-26
GU,37,233,0,1,20-03-25
GU,32,201,0,1,20-03-24
GU,29,161,0,1,20-03-23
GU,27,126,0,1,20-03-22
GU,15,108,0,0,20-03-21
GU,14,86,0,0,20-03-20
GU,12,69,0,0,20-03-19
GU,8,57,0,0,20-03-18
GU,5,41,0,0,20-03-17
GU,3,23,0,0,20-03-16
HI,28699,0,2226,445,21-03-07
HI,28646,0,2226,444,21-03-06
HI,28561,0,2225,443,21-03-05
HI,28466,0,2225,441,21-03-04
HI,28407,0,2226,441,21-03-03
HI,28390,0,2226,439,21-03-02
HI,28355,0,2214,439,21-03-01
HI,28326,0,2214,439,21-02-28
HI,28270,0,2214,439,21-02-27
HI,28166,0,2214,437,21-02-26
HI,28088,0,2209,435,21-02-25
HI,28050,0,2204,435,21-02-24
HI,28000,0,2196,431,21-02-23
HI,27953,0,2210,431,21-02-22
HI,27904,0,2182,431,21-02-21
HI,27837,0,2182,430,21-02-20
HI,27778,0,2182,430,21-02-19
HI,27717,0,2179,428,21-02-18
HI,27652,0,2174,427,21-02-17
HI,27623,0,2174,426,21-02-16
HI,27606,0,2149,426,21-02-15
HI,27573,0,2149,426,21-02-14
HI,27527,0,2149,425,21-02-13
HI,27460,0,2149,425,21-02-12
HI,27370,0,2147,424,21-02-11
HI,27279,0,2139,423,21-02-10
HI,27226,0,2140,418,21-02-09
HI,27195,0,2140,418,21-02-08
HI,27163,0,2106,418,21-02-07
HI,27088,0,2106,416,21-02-06
HI,26981,0,2106,416,21-02-05
HI,26852,0,2103,416,21-02-04
HI,26746,0,2096,414,21-02-03
HI,26672,0,2090,410,21-02-02
HI,26608,0,2086,410,21-02-01
HI,26518,0,2067,410,21-01-31
HI,26436,0,2067,407,21-01-30
HI,26321,0,2064,407,21-01-29
HI,26169,0,2064,406,21-01-28
HI,26070,0,2057,404,21-01-27
HI,25967,0,2050,401,21-01-26
HI,25903,0,2039,342,21-01-25
HI,25782,0,2014,342,21-01-24
HI,25631,0,2014,336,21-01-23
HI,25498,0,2014,332,21-01-22
HI,25329,0,2005,328,21-01-21
HI,25210,0,1996,325,21-01-20
HI,25136,0,1983,324,21-01-19
HI,25072,0,1928,322,21-01-18
HI,24943,0,1928,322,21-01-17
HI,24813,0,1928,320,21-01-16
HI,24584,0,1928,318,21-01-15
HI,24434,0,1920,318,21-01-14
HI,24259,0,1913,312,21-01-13
HI,24153,0,1902,309,21-01-12
HI,24039,0,1895,309,21-01-11
HI,23867,0,1864,309,21-01-10
HI,23669,0,1864,307,21-01-09
HI,23421,0,1864,303,21-01-08
HI,23113,0,1852,299,21-01-07
HI,22792,0,1843,299,21-01-06
HI,22650,0,1817,289,21-01-05
HI,22527,0,1775,289,21-01-04
HI,22438,0,1775,289,21-01-03
HI,22289,0,1775,289,21-01-02
HI,22120,0,1775,289,21-01-01
HI,21832,0,1768,288,20-12-31
HI,21644,0,1756,285,20-12-30
HI,21538,0,1746,285,20-12-29
HI,21463,0,1751,285,20-12-28
HI,21418,0,1711,285,20-12-27
HI,21323,0,1711,285,20-12-26
HI,21204,0,1711,285,20-12-25
HI,21048,0,1703,285,20-12-24
HI,20920,0,1703,285,20-12-23
HI,20815,0,1679,282,20-12-22
HI,20749,0,1679,282,20-12-21
HI,20615,0,1655,282,20-12-20
HI,20413,0,1655,281,20-12-19
HI,20257,0,1655,281,20-12-18
HI,20095,0,1648,280,20-12-17
HI,19954,0,1371,278,20-12-16
HI,19844,0,1364,274,20-12-15
HI,19788,0,1357,274,20-12-14
HI,19599,0,1357,274,20-12-13
HI,19512,0,1357,271,20-12-12
HI,19315,0,1354,269,20-12-11
HI,19179,0,1344,268,20-12-10
HI,19056,0,1333,266,20-12-09
HI,18976,0,1327,262,20-12-08
HI,18923,0,1325,262,20-12-07
HI,18842,0,1325,262,20-12-06
HI,18738,0,1325,261,20-12-05
HI,18605,0,1315,256,20-12-04
HI,18484,0,1304,246,20-12-03
HI,18342,0,1291,244,20-12-02
HI,18266,0,1288,244,20-12-01
HI,18223,0,1287,244,20-11-30
HI,18138,0,1287,244,20-11-29
HI,18082,0,1287,240,20-11-28
HI,18006,0,1269,240,20-11-27
HI,17881,0,1269,237,20-11-26
HI,17764,0,1268,235,20-11-25
HI,17656,0,1259,233,20-11-24
HI,17596,0,1234,233,20-11-23
HI,17483,0,1234,233,20-11-22
HI,17361,0,1234,231,20-11-21
HI,17199,0,1228,224,20-11-20
HI,17081,0,1219,223,20-11-19
HI,16974,0,1210,223,20-11-18
HI,16905,0,1208,222,20-11-17
HI,16853,0,1194,222,20-11-16
HI,16759,0,1194,222,20-11-15
HI,16652,0,1194,222,20-11-14
HI,16534,0,1187,222,20-11-13
HI,16437,0,1178,222,20-11-12
HI,16320,0,1178,222,20-11-11
HI,16242,0,1147,221,20-11-10
HI,16179,0,1161,221,20-11-09
HI,16051,0,1157,220,20-11-08
HI,15923,0,1147,219,20-11-07
HI,15785,0,1138,219,20-11-06
HI,15686,0,1125,219,20-11-05
HI,15531,0,1124,219,20-11-04
HI,15444,0,1111,219,20-11-03
HI,15367,0,1107,219,20-11-02
HI,15284,0,1105,219,20-11-01
HI,15216,0,1097,216,20-10-31
HI,15116,0,1090,215,20-10-30
HI,15039,0,1081,213,20-10-29
HI,14978,0,1073,215,20-10-28
HI,14914,0,1067,212,20-10-27
HI,14877,0,1065,212,20-10-26
HI,14758,0,1065,212,20-10-25
HI,14669,0,1057,209,20-10-24
HI,14529,0,1045,206,20-10-23
HI,14427,0,1033,203,20-10-22
HI,14350,0,1025,189,20-10-21
HI,14262,0,1012,187,20-10-20
HI,14225,0,1005,187,20-10-19
HI,14143,0,1001,186,20-10-18
HI,14047,0,988,185,20-10-17
HI,13962,0,978,184,20-10-16
HI,13872,0,961,183,20-10-15
HI,13773,0,951,173,20-10-14
HI,13712,0,939,169,20-10-13
HI,13670,0,935,169,20-10-12
HI,13569,0,929,168,20-10-11
HI,13498,0,911,166,20-10-10
HI,13333,0,900,164,20-10-09
HI,13232,0,894,163,20-10-08
HI,13124,295153,889,160,20-10-07
HI,13041,293987,889,157,20-10-06
HI,12991,293121,889,156,20-10-05
HI,12921,291228,885,153,20-10-04
HI,12788,289425,880,142,20-10-03
HI,12694,287765,862,139,20-10-02
HI,12589,286053,847,136,20-10-01
HI,12469,284211,832,132,20-09-30
HI,12382,284211,819,132,20-09-29
HI,12295,281446,816,132,20-09-28
HI,12197,279639,802,131,20-09-27
HI,12070,278076,787,127,20-09-26
HI,11938,275096,779,124,20-09-25
HI,11848,275096,763,122,20-09-24
HI,11681,272547,749,120,20-09-23
HI,11618,271121,735,120,20-09-22
HI,11562,270015,730,120,20-09-21
HI,11485,268523,726,120,20-09-20
HI,11376,268523,700,120,20-09-19
HI,11239,258224,685,107,20-09-18
HI,11080,254554,667,103,20-09-17
HI,10978,252164,654,100,20-09-16
HI,10913,251128,638,99,20-09-15
HI,10834,248831,636,99,20-09-14
HI,10722,244811,635,97,20-09-13
HI,10593,239580,622,96,20-09-12
HI,10423,236191,610,94,20-09-11
HI,10254,229149,604,91,20-09-10
HI,10156,227761,599,88,20-09-09
HI,9959,227053,598,86,20-09-08
HI,9855,225048,597,85,20-09-07
HI,9693,220103,592,84,20-09-06
HI,9473,211918,583,81,20-09-05
HI,9202,204520,573,79,20-09-04
HI,8991,198440,552,75,20-09-03
HI,8653,193533,532,74,20-09-02
HI,8472,189710,508,70,20-09-01
HI,8339,188380,505,63,20-08-31
HI,8139,185796,497,62,20-08-30
HI,7830,183080,485,59,20-08-29
HI,7566,180587,462,55,20-08-28
HI,7260,178415,444,51,20-08-27
