11/21/2020,DC,670,No Data,No Data,19961
11/20/2020,DC,669,No Data,No Data,19808
11/19/2020,DC,667,No Data,No Data,19678
11/18/2020,DC,665,No Data,No Data,19465
11/17/2020,DC,660,No Data,No Data,19309
11/16/2020,DC,660,No Data,No Data,19064
11/15/2020,DC,660,No Data,No Data,18977
11/14/2020,DC,658,No Data,No Data,18814
11/13/2020,DC,657,No Data,No Data,18666
11/12/2020,DC,657,No Data,No Data,18507
11/11/2020,DC,657,No Data,No Data,18379
11/10/2020,DC,657,No Data,No Data,18173
11/9/2020,DC,655,No Data,No Data,18087
11/8/2020,DC,654,No Data,No Data,18001
11/7/2020,DC,654,No Data,No Data,17891
11/6/2020,DC,652,No Data,No Data,17792
11/5/2020,DC,650,No Data,No Data,17682
11/4/2020,DC,647,No Data,No Data,17601
11/3/2020,DC,647,No Data,No Data,17524
11/2/2020,DC,647,No Data,No Data,17438
11/1/2020,DC,646,No Data,No Data,17369
10/31/2020,DC,646,No Data,No Data,17266
10/30/2020,DC,646,No Data,No Data,17144
10/29/2020,DC,645,No Data,No Data,17074
10/28/2020,DC,644,No Data,No Data,16973
10/27/2020,DC,644,No Data,No Data,16906
10/26/2020,DC,642,No Data,No Data,16812
10/25/2020,DC,642,No Data,No Data,16767
10/24/2020,DC,642,No Data,No Data,16706
10/23/2020,DC,642,No Data,No Data,16609
10/22/2020,DC,642,No Data,No Data,16537
10/21/2020,DC,642,No Data,No Data,16498
10/20/2020,DC,642,No Data,No Data,16445
10/19/2020,DC,641,No Data,No Data,16395
10/18/2020,DC,641,No Data,No Data,16370
10/17/2020,DC,641,No Data,No Data,16334
10/16/2020,DC,641,No Data,No Data,16255
10/15/2020,DC,638,No Data,No Data,16166
10/14/2020,DC,638,No Data,No Data,16132
10/13/2020,DC,637,No Data,No Data,16068
10/12/2020,DC,637,No Data,No Data,16022
10/11/2020,DC,637,No Data,No Data,15984
10/10/2020,DC,636,No Data,No Data,15918
10/9/2020,DC,634,No Data,No Data,15843
10/8/2020,DC,634,No Data,No Data,15765
10/7/2020,DC,632,No Data,No Data,15697
10/6/2020,DC,631,No Data,No Data,15652
10/5/2020,DC,631,No Data,No Data,15547
10/4/2020,DC,631,No Data,No Data,15519
10/3/2020,DC,629,No Data,No Data,15473
10/2/2020,DC,629,No Data,No Data,15423
10/1/2020,DC,628,No Data,No Data,15358
9/30/2020,DC,627,No Data,No Data,15326
9/29/2020,DC,626,No Data,No Data,15300
9/28/2020,DC,624,No Data,No Data,15264
9/27/2020,DC,624,No Data,No Data,15250
9/26/2020,DC,624,No Data,No Data,15215
9/25/2020,DC,623,No Data,No Data,15163
9/24/2020,DC,621,No Data,No Data,15106
9/23/2020,DC,621,No Data,No Data,15050
9/22/2020,DC,621,No Data,No Data,15021
9/21/2020,DC,621,No Data,No Data,14978
9/20/2020,DC,620,No Data,No Data,14955
9/19/2020,DC,619,No Data,No Data,14902
9/18/2020,DC,619,No Data,No Data,14852
9/17/2020,DC,619,No Data,No Data,14790
9/16/2020,DC,617,No Data,No Data,14743
9/15/2020,DC,616,No Data,No Data,14687
9/14/2020,DC,616,No Data,No Data,14622
9/13/2020,DC,616,No Data,No Data,14592
9/12/2020,DC,616,No Data,No Data,14552
9/11/2020,DC,616,No Data,No Data,14493
9/10/2020,DC,616,No Data,No Data,14412
9/9/2020,DC,615,No Data,No Data,14387
9/8/2020,DC,611,No Data,No Data,14362
9/7/2020,DC,611,No Data,No Data,14315
9/6/2020,DC,611,No Data,No Data,14279
9/5/2020,DC,611,No Data,No Data,14238
9/4/2020,DC,611,No Data,No Data,14186
9/3/2020,DC,609,No Data,No Data,14135
9/2/2020,DC,608,No Data,No Data,14077
9/1/2020,DC,607,No Data,No Data,14049
8/31/2020,DC,607,No Data,No Data,13992
8/30/2020,DC,606,No Data,No Data,13959
8/29/2020,DC,605,No Data,No Data,13925
8/28/2020,DC,605,No Data,No Data,13851
8/27/2020,DC,605,No Data,No Data,13794
8/26/2020,DC,605,No Data,No Data,13722
8/25/2020,DC,604,No Data,No Data,13684
8/24/2020,DC,604,No Data,No Data,13639
8/23/2020,DC,604,No Data,No Data,13590
8/22/2020,DC,604,No Data,No Data,13534
8/21/2020,DC,602,No Data,No Data,13469
8/20/2020,DC,601,No Data,No Data,13409
8/19/2020,DC,600,No Data,No Data,13354
8/18/2020,DC,599,No Data,No Data,13325
8/17/2020,DC,597,No Data,No Data,13273
8/16/2020,DC,597,No Data,No Data,13220
8/15/2020,DC,597,No Data,No Data,13159
8/14/2020,DC,594,No Data,No Data,13118
8/13/2020,DC,594,No Data,No Data,13024
8/12/2020,DC,593,No Data,No Data,12959
8/11/2020,DC,593,No Data,No Data,12896
8/10/2020,DC,591,No Data,No Data,12807
8/9/2020,DC,591,No Data,No Data,12753
8/8/2020,DC,590,No Data,No Data,12653
8/7/2020,DC,589,No Data,No Data,12589
8/6/2020,DC,587,No Data,No Data,12518
8/5/2020,DC,587,No Data,No Data,12443
8/4/2020,DC,587,No Data,No Data,12398
8/3/2020,DC,586,No Data,No Data,12313
8/2/2020,DC,586,No Data,No Data,12274
8/1/2020,DC,585,No Data,No Data,12205
7/31/2020,DC,585,No Data,No Data,12126
7/30/2020,DC,584,No Data,No Data,12057
7/29/2020,DC,584,No Data,No Data,11999
7/28/2020,DC,583,No Data,No Data,11945
7/27/2020,DC,582,No Data,No Data,11858
7/26/2020,DC,581,No Data,No Data,11780
7/25/2020,DC,581,No Data,No Data,11717
7/24/2020,DC,581,No Data,No Data,11649
7/23/2020,DC,581,No Data,No Data,11571
7/22/2020,DC,580,No Data,No Data,11529
7/21/2020,DC,580,No Data,No Data,11427
7/20/2020,DC,579,No Data,No Data,11339
7/19/2020,DC,578,No Data,No Data,11261
7/18/2020,DC,578,No Data,No Data,11194
7/17/2020,DC,577,No Data,No Data,11115
7/16/2020,DC,574,No Data,No Data,11076
7/15/2020,DC,571,No Data,No Data,11026
7/14/2020,DC,568,No Data,No Data,10946
7/13/2020,DC,568,No Data,No Data,10906
7/12/2020,DC,568,No Data,No Data,10847
7/11/2020,DC,568,No Data,No Data,10801
7/10/2020,DC,568,No Data,No Data,10743
7/9/2020,DC,568,No Data,No Data,10679
7/8/2020,DC,564,No Data,No Data,10642
7/7/2020,DC,561,No Data,No Data,10569
7/6/2020,DC,561,No Data,No Data,10515
7/5/2020,DC,559,No Data,No Data,10482
7/4/2020,DC,557,No Data,No Data,10447
7/3/2020,DC,555,No Data,No Data,10435
7/2/2020,DC,554,No Data,No Data,10390
7/1/2020,DC,553,No Data,No Data,10365
6/30/2020,DC,551,No Data,No Data,10327
6/29/2020,DC,551,No Data,No Data,10292
6/28/2020,DC,550,No Data,No Data,10248
6/27/2020,DC,548,No Data,No Data,10216
6/26/2020,DC,546,No Data,No Data,10185
6/25/2020,DC,543,No Data,No Data,10159
6/24/2020,DC,541,No Data,No Data,10128
6/23/2020,DC,537,No Data,No Data,10094
6/22/2020,DC,535,No Data,No Data,10058
6/21/2020,DC,533,No Data,No Data,10020
6/20/2020,DC,531,No Data,No Data,9984
6/19/2020,DC,530,No Data,No Data,9952
6/18/2020,DC,527,No Data,No Data,9903
6/17/2020,DC,523,No Data,No Data,9847
6/16/2020,DC,520,No Data,No Data,9818
6/15/2020,DC,515,No Data,No Data,9799
6/14/2020,DC,515,No Data,No Data,9767
6/13/2020,DC,511,No Data,No Data,9709
6/12/2020,DC,506,No Data,No Data,9654
6/11/2020,DC,502,No Data,No Data,9589
6/10/2020,DC,499,No Data,No Data,9537
6/9/2020,DC,495,No Data,No Data,9474
6/8/2020,DC,491,No Data,No Data,9389
6/7/2020,DC,489,No Data,No Data,9332
6/6/2020,DC,483,No Data,No Data,9269
6/5/2020,DC,475,No Data,No Data,9199
6/4/2020,DC,475,No Data,No Data,9120
6/3/2020,DC,473,No Data,No Data,9016
6/2/2020,DC,470,No Data,No Data,8886
6/1/2020,DC,468,No Data,No Data,8857
5/31/2020,DC,466,No Data,No Data,8801
5/30/2020,DC,462,No Data,No Data,8717
5/29/2020,DC,460,No Data,No Data,8538
5/28/2020,DC,453,No Data,No Data,8492
5/27/2020,DC,445,No Data,No Data,8406
5/26/2020,DC,440,No Data,No Data,8334
5/25/2020,DC,440,No Data,No Data,8225
5/24/2020,DC,427,No Data,No Data,7966
5/23/2020,DC,427,No Data,No Data,7966
5/22/2020,DC,418,No Data,No Data,7893
5/21/2020,DC,412,No Data,No Data,7788
5/20/2020,DC,407,No Data,No Data,7551
5/19/2020,DC,400,No Data,No Data,7434
5/18/2020,DC,392,No Data,No Data,7270
5/17/2020,DC,383,No Data,No Data,7123
5/16/2020,DC,375,No Data,No Data,7042
5/15/2020,DC,368,No Data,No Data,6871
5/14/2020,DC,358,No Data,No Data,6736
5/13/2020,DC,350,No Data,No Data,6584
5/12/2020,DC,336,No Data,No Data,6485
5/11/2020,DC,328,No Data,No Data,6389
5/10/2020,DC,323,No Data,No Data,6272
5/9/2020,DC,311,No Data,No Data,6102
5/8/2020,DC,304,No Data,No Data,5899
5/7/2020,DC,285,No Data,No Data,5654
5/6/2020,DC,277,No Data,No Data,5461
5/5/2020,DC,264,No Data,No Data,5322
5/4/2020,DC,258,No Data,No Data,5170
5/3/2020,DC,251,No Data,No Data,5016
5/2/2020,DC,240,No Data,No Data,4797
5/1/2020,DC,231,No Data,No Data,4658
4/30/2020,DC,224,No Data,No Data,4323
4/29/2020,DC,205,No Data,No Data,4106
4/28/2020,DC,190,No Data,No Data,3994
4/27/2020,DC,185,No Data,No Data,3892
4/26/2020,DC,178,No Data,No Data,3841
4/25/2020,DC,165,No Data,No Data,3699
4/24/2020,DC,153,No Data,No Data,3528
4/23/2020,DC,139,No Data,No Data,3361
4/22/2020,DC,127,No Data,No Data,3206
4/21/2020,DC,112,No Data,No Data,3098
4/20/2020,DC,105,No Data,No Data,2927
4/19/2020,DC,96,No Data,No Data,2793
4/18/2020,DC,91,No Data,No Data,2666
4/17/2020,DC,86,No Data,No Data,2476
4/16/2020,DC,81,No Data,No Data,2350
4/15/2020,DC,72,No Data,No Data,2197
4/14/2020,DC,67,No Data,No Data,2058
4/13/2020,DC,53,No Data,No Data,1955
4/12/2020,DC,50,No Data,No Data,1875
4/11/2020,DC,47,No Data,No Data,1778
4/10/2020,DC,38,No Data,No Data,1660
4/9/2020,DC,32,No Data,No Data,1523
4/8/2020,DC,27,No Data,No Data,1440
4/7/2020,DC,22,No Data,No Data,1211
4/6/2020,DC,24,No Data,No Data,1097
4/5/2020,DC,22,No Data,No Data,998
4/4/2020,DC,21,No Data,No Data,902
4/3/2020,DC,15,No Data,No Data,757
4/2/2020,DC,12,No Data,No Data,653
4/1/2020,DC,11,No Data,No Data,586
3/31/2020,DC,9,No Data,No Data,495
3/30/2020,DC,9,No Data,No Data,401
3/29/2020,DC,5,No Data,No Data,342
3/28/2020,DC,4,No Data,No Data,304
3/27/2020,DC,3,No Data,No Data,267
3/26/2020,DC,3,No Data,No Data,231
3/25/2020,DC,2,No Data,No Data,183
3/24/2020,DC,2,No Data,No Data,137
3/23/2020,DC,2,No Data,No Data,116
3/22/2020,DC,1,No Data,No Data,98
3/21/2020,DC,1,No Data,No Data,77
3/20/2020,DC,1,No Data,No Data,71
3/19/2020,DC,0,No Data,No Data,39
3/18/2020,DC,No Data,No Data,No Data,31
3/17/2020,DC,No Data,No Data,No Data,22
3/16/2020,DC,No Data,No Data,No Data,17
3/15/2020,DC,No Data,No Data,No Data,16
3/14/2020,DC,No Data,No Data,No Data,10
3/13/2020,DC,No Data,No Data,No Data,10
3/12/2020,DC,No Data,No Data,No Data,10
3/11/2020,DC,No Data,No Data,No Data,5
3/10/2020,DC,No Data,No Data,No Data,5
3/9/2020,DC,No Data,No Data,No Data,1
3/8/2020,DC,No Data,No Data,No Data,1
3/7/2020,DC,No Data,No Data,No Data,0
3/6/2020,DC,No Data,No Data,No Data,0
3/5/2020,DC,No Data,No Data,No Data,0
3/7/2021,DE,1473,No Data,545070,88354
3/6/2021,DE,1464,No Data,544153,88139
3/5/2021,DE,1453,No Data,542791,87874
3/4/2021,DE,1444,No Data,541771,87643
3/3/2021,DE,1440,No Data,540964,87425
3/2/2021,DE,1426,No Data,539891,87193
3/1/2021,DE,1422,No Data,539551,87080
2/28/2021,DE,1422,No Data,538644,86799
2/27/2021,DE,1418,No Data,537607,86517
2/26/2021,DE,1418,No Data,536182,86098
2/25/2021,DE,1406,No Data,534965,85801
2/24/2021,DE,1402,No Data,533904,85506
2/23/2021,DE,1379,No Data,532673,85228
2/22/2021,DE,1368,No Data,532452,85090
2/21/2021,DE,1367,No Data,531605,84732
2/20/2021,DE,1366,No Data,530918,84531
2/19/2021,DE,1343,No Data,529807,84181
2/18/2021,DE,1326,No Data,528642,83852
2/17/2021,DE,1316,No Data,527622,83581
2/16/2021,DE,1291,No Data,526389,83369
2/15/2021,DE,1283,No Data,526084,83239
2/14/2021,DE,1283,No Data,525318,83003
2/13/2021,DE,1282,No Data,524005,82672
2/12/2021,DE,1269,No Data,521971,82263
2/11/2021,DE,1262,No Data,520461,81875
2/10/2021,DE,1245,No Data,519104,81461
2/9/2021,DE,1221,No Data,518349,81210
2/8/2021,DE,1208,No Data,517520,80931
2/7/2021,DE,1208,No Data,516657,80594
2/6/2021,DE,1202,No Data,514921,79832
2/5/2021,DE,1191,No Data,513179,79546
2/4/2021,DE,1135,No Data,512060,79225
2/3/2021,DE,1130,No Data,511331,78982
2/2/2021,DE,1108,No Data,509757,78696
2/1/2021,DE,1101,No Data,509320,78495
1/31/2021,DE,1090,No Data,507941,78071
1/30/2021,DE,1081,No Data,506261,77551
1/29/2021,DE,1078,No Data,504085,76935
1/28/2021,DE,1075,No Data,502543,76495
1/27/2021,DE,1072,No Data,500582,75832
1/26/2021,DE,1065,No Data,498857,75490
1/25/2021,DE,1049,No Data,498223,75191
1/24/2021,DE,1041,No Data,496142,74575
1/23/2021,DE,1036,No Data,494710,73915
1/22/2021,DE,1027,No Data,492472,73233
1/21/2021,DE,1027,No Data,490466,72523
1/20/2021,DE,1026,No Data,488725,71775
1/19/2021,DE,1021,No Data,486988,71311
1/18/2021,DE,1016,No Data,486000,70910
1/17/2021,DE,1016,No Data,484461,70294
1/16/2021,DE,1016,No Data,481791,69372
1/15/2021,DE,1002,No Data,480266,68727
1/14/2021,DE,995,No Data,478334,68065
1/13/2021,DE,994,No Data,476180,67173
1/12/2021,DE,991,No Data,473287,66446
1/11/2021,DE,986,No Data,472154,65827
1/10/2021,DE,972,No Data,470285,65273
1/9/2021,DE,969,No Data,467649,64475
1/8/2021,DE,957,No Data,465387,63503
1/7/2021,DE,949,No Data,463976,62949
1/6/2021,DE,947,No Data,462197,61729
1/5/2021,DE,947,No Data,460650,61100
1/4/2021,DE,937,No Data,459087,60333
1/3/2021,DE,930,No Data,457286,59484
1/2/2021,DE,930,No Data,455962,58873
1/1/2021,DE,930,No Data,453860,58064
12/31/2020,DE,926,No Data,452629,57456
12/30/2020,DE,921,No Data,450882,56596
12/29/2020,DE,898,No Data,449623,56189
12/28/2020,DE,898,No Data,448169,55488
12/27/2020,DE,897,No Data,446947,55057
12/26/2020,DE,895,No Data,445274,54473
12/25/2020,DE,891,No Data,442756,53653
12/24/2020,DE,888,No Data,440635,53015
12/23/2020,DE,872,No Data,438013,52235
12/22/2020,DE,872,No Data,436652,51623
12/21/2020,DE,871,No Data,435048,51056
12/20/2020,DE,862,No Data,433443,50616
12/19/2020,DE,858,No Data,431889,50136
12/18/2020,DE,854,No Data,428997,49109
12/17/2020,DE,845,No Data,427907,48768
12/16/2020,DE,833,No Data,425564,47929
12/15/2020,DE,826,No Data,423029,47142
12/14/2020,DE,816,No Data,420956,46457
12/13/2020,DE,816,No Data,417903,45460
12/12/2020,DE,815,No Data,415824,44876
12/11/2020,DE,807,No Data,412561,43818
12/10/2020,DE,806,No Data,410401,43036
12/9/2020,DE,803,No Data,408393,42393
12/8/2020,DE,803,No Data,405974,41464
12/7/2020,DE,793,No Data,403817,40711
12/6/2020,DE,793,No Data,400854,39912
12/5/2020,DE,782,No Data,398514,39096
12/4/2020,DE,782,No Data,396669,38398
12/3/2020,DE,779,No Data,394304,37456
12/2/2020,DE,779,No Data,391835,36698
12/1/2020,DE,777,No Data,390907,36343
11/30/2020,DE,772,No Data,388688,35654
11/29/2020,DE,770,No Data,387133,35251
11/28/2020,DE,763,No Data,384574,34670
11/27/2020,DE,763,No Data,381889,34170
11/26/2020,DE,761,No Data,378833,33579
11/25/2020,DE,760,No Data,375659,32995
11/24/2020,DE,757,No Data,373543,32664
11/23/2020,DE,752,No Data,370630,32211
11/22/2020,DE,748,No Data,368628,31808
11/21/2020,DE,746,No Data,365622,31321
11/20/2020,DE,746,No Data,362466,30816
11/19/2020,DE,742,No Data,358868,30153
11/18/2020,DE,742,No Data,356918,29755
11/17/2020,DE,739,No Data,355924,29552
11/16/2020,DE,736,No Data,353709,29200
11/15/2020,DE,736,No Data,351012,28803
11/14/2020,DE,736,No Data,348969,28395
11/13/2020,DE,734,No Data,347207,28016
11/12/2020,DE,732,No Data,344688,27546
11/11/2020,DE,724,No Data,343283,27342
11/10/2020,DE,722,No Data,342019,27112
11/9/2020,DE,719,No Data,340672,26908
11/8/2020,DE,718,No Data,338676,26603
11/7/2020,DE,716,No Data,336673,26258
11/6/2020,DE,716,No Data,334846,26035
11/5/2020,DE,716,No Data,332633,25753
11/4/2020,DE,712,No Data,331130,25534
11/3/2020,DE,712,No Data,330241,25426
11/2/2020,DE,710,No Data,329359,25311
11/1/2020,DE,710,No Data,327222,25126
10/31/2020,DE,708,No Data,325777,24951
10/30/2020,DE,704,No Data,323776,24751
10/29/2020,DE,689,No Data,321870,24553
10/28/2020,DE,688,No Data,320547,24392
10/27/2020,DE,686,No Data,318892,24249
10/26/2020,DE,685,No Data,317903,24168
10/25/2020,DE,681,No Data,315380,23961
10/24/2020,DE,680,No Data,313429,23847
10/23/2020,DE,678,No Data,311425,23687
10/22/2020,DE,670,No Data,309531,23528
10/21/2020,DE,670,No Data,308105,23375
10/20/2020,DE,668,No Data,307401,23325
10/19/2020,DE,666,No Data,305822,23196
10/18/2020,DE,665,No Data,304203,23093
10/17/2020,DE,664,No Data,301527,22942
10/16/2020,DE,662,No Data,298418,22724
10/15/2020,DE,661,No Data,296073,22560
10/14/2020,DE,660,No Data,294358,22465
10/13/2020,DE,659,No Data,293358,22394
10/12/2020,DE,656,No Data,291992,22289
10/11/2020,DE,654,No Data,288440,22130
10/10/2020,DE,653,No Data,285647,21998
10/9/2020,DE,651,No Data,282540,21827
10/8/2020,DE,651,No Data,279820,21682
10/7/2020,DE,649,No Data,277623,21550
10/6/2020,DE,646,No Data,276047,21466
10/5/2020,DE,645,No Data,274472,21363
10/4/2020,DE,645,No Data,272846,21243
10/3/2020,DE,645,No Data,271333,21125
10/2/2020,DE,642,No Data,269346,20937
10/1/2020,DE,636,No Data,267430,20787
9/30/2020,DE,636,No Data,265949,20613
9/29/2020,DE,635,No Data,264957,20531
9/28/2020,DE,634,No Data,263426,20389
9/27/2020,DE,633,No Data,261764,20260
9/26/2020,DE,633,No Data,260243,20156
9/25/2020,DE,631,No Data,259289,20085
9/24/2020,DE,630,No Data,257969,19947
9/23/2020,DE,629,No Data,256214,19830
9/22/2020,DE,628,No Data,255076,19761
9/21/2020,DE,627,No Data,253546,19667
9/20/2020,DE,621,No Data,251855,19566
9/19/2020,DE,621,No Data,250262,19449
9/18/2020,DE,620,No Data,249272,19366
9/17/2020,DE,619,No Data,247850,19318
9/16/2020,DE,619,No Data,246671,19234
9/15/2020,DE,618,No Data,245022,19137
9/14/2020,DE,617,No Data,243567,18937
9/13/2020,DE,615,No Data,242447,18849
9/12/2020,DE,613,No Data,240859,18726
9/11/2020,DE,613,No Data,238232,18466
9/10/2020,DE,613,No Data,238232,18466
9/9/2020,DE,609,No Data,235662,18308
9/8/2020,DE,609,No Data,235662,18308
9/7/2020,DE,609,No Data,234353,18249
9/6/2020,DE,609,No Data,232740,18043
9/5/2020,DE,608,No Data,230740,17892
9/4/2020,DE,606,No Data,228890,17752
9/3/2020,DE,606,No Data,226895,17653
9/2/2020,DE,606,No Data,222981,17549
9/1/2020,DE,605,No Data,220888,17535
8/31/2020,DE,605,No Data,219420,17429
8/30/2020,DE,604,No Data,217318,17343
8/29/2020,DE,604,No Data,215535,17349
8/28/2020,DE,604,No Data,213958,17083
8/27/2020,DE,604,No Data,211083,16976
8/26/2020,DE,604,No Data,210109,16986
8/25/2020,DE,603,No Data,208366,16962
8/24/2020,DE,604,No Data,206559,16942
8/23/2020,DE,600,No Data,204950,16895
8/22/2020,DE,600,No Data,203048,16828
8/21/2020,DE,600,No Data,201238,16770
8/20/2020,DE,595,No Data,200238,16718
8/19/2020,DE,595,No Data,198226,16643
8/18/2020,DE,593,No Data,197252,16593
8/17/2020,DE,593,No Data,196102,16536
8/16/2020,DE,593,No Data,193934,16451
8/15/2020,DE,593,No Data,192365,16396
8/14/2020,DE,593,No Data,191135,16340
8/13/2020,DE,593,No Data,189661,15967
8/12/2020,DE,591,No Data,186501,15699
8/11/2020,DE,591,No Data,186501,15699
8/10/2020,DE,591,No Data,185038,15634
8/9/2020,DE,591,No Data,182544,15575
8/8/2020,DE,590,No Data,180392,15502
8/7/2020,DE,588,No Data,179339,15445
8/6/2020,DE,587,No Data,177338,15365
8/5/2020,DE,587,No Data,175404,15296
8/4/2020,DE,587,No Data,174171,15137
8/3/2020,DE,585,No Data,172604,15055
8/2/2020,DE,585,No Data,169962,14949
8/1/2020,DE,585,No Data,168019,14877
7/31/2020,DE,585,No Data,166259,14788
7/30/2020,DE,581,No Data,164174,14689
7/29/2020,DE,581,No Data,162414,14602
7/28/2020,DE,580,No Data,160147,14476
7/27/2020,DE,579,No Data,158653,14406
7/26/2020,DE,579,No Data,155703,14290
7/25/2020,DE,579,No Data,152747,14175
7/24/2020,DE,578,No Data,150124,14202
7/23/2020,DE,529,No Data,148427,13924
7/22/2020,DE,527,No Data,145641,13792
7/21/2020,DE,525,No Data,144601,13746
7/20/2020,DE,523,No Data,139476,13519
7/19/2020,DE,523,No Data,139476,13519
7/18/2020,DE,523,No Data,137328,13429
7/17/2020,DE,521,No Data,135273,13337
7/16/2020,DE,521,No Data,131756,13114
7/15/2020,DE,521,No Data,130338,13050
7/14/2020,DE,518,No Data,128631,12969
7/13/2020,DE,517,No Data,126484,12879
7/12/2020,DE,517,No Data,124605,12804
7/11/2020,DE,517,No Data,121372,12743
7/10/2020,DE,517,No Data,120056,12652
7/9/2020,DE,517,No Data,117674,12531
7/8/2020,DE,515,No Data,116572,12462
7/7/2020,DE,514,No Data,116271,12414
7/6/2020,DE,512,No Data,114886,12293
7/5/2020,DE,512,No Data,111813,12128
7/4/2020,DE,512,No Data,108697,11996
7/3/2020,DE,512,No Data,106420,11923
7/2/2020,DE,510,No Data,103187,11731
7/1/2020,DE,509,No Data,99874,11510
6/30/2020,DE,509,No Data,99407,11474
6/29/2020,DE,507,No Data,98555,11376
6/28/2020,DE,507,No Data,95120,11226
6/27/2020,DE,507,No Data,93171,11091
6/26/2020,DE,507,No Data,91083,11017
6/25/2020,DE,507,No Data,90012,10980
6/24/2020,DE,505,No Data,87312,10889
6/23/2020,DE,504,No Data,86689,10847
6/22/2020,DE,504,No Data,85903,10820
6/21/2020,DE,504,No Data,84199,10775
6/20/2020,DE,504,No Data,81735,10681
6/19/2020,DE,504,No Data,79823,10611
6/18/2020,DE,502,No Data,78185,10499
6/17/2020,DE,502,No Data,76143,10444
6/16/2020,DE,499,No Data,75671,10403
6/15/2020,DE,498,No Data,74346,10340
6/14/2020,DE,496,No Data,71523,10264
6/13/2020,DE,495,No Data,69870,10229
6/12/2020,DE,494,No Data,67521,10173
6/11/2020,DE,494,No Data,63927,10106
6/10/2020,DE,493,No Data,61689,10056
6/9/2020,DE,492,No Data,60733,10020
6/8/2020,DE,490,No Data,59975,9972
6/7/2020,DE,488,No Data,59055,9942
6/6/2020,DE,485,No Data,57790,9845
6/5/2020,DE,485,No Data,56956,9773
6/4/2020,DE,483,No Data,56163,9746
6/3/2020,DE,475,No Data,55208,9712
6/2/2020,DE,471,No Data,54377,9685
6/1/2020,DE,471,No Data,52842,9605
5/31/2020,DE,468,No Data,51173,9498
5/30/2020,DE,466,No Data,49907,9422
5/29/2020,DE,463,No Data,48297,9236
5/28/2020,DE,459,No Data,47630,9171
5/27/2020,DE,453,No Data,46325,9096
5/26/2020,DE,444,No Data,45848,9066
5/25/2020,DE,436,No Data,44931,8965
5/24/2020,DE,431,No Data,43061,8809
5/23/2020,DE,425,No Data,41844,8690
5/22/2020,DE,420,No Data,40457,8529
5/21/2020,DE,417,No Data,39156,8386
5/20/2020,DE,414,No Data,37218,8194
5/19/2020,DE,408,No Data,36095,8037
5/18/2020,DE,399,No Data,34589,7869
5/17/2020,DE,392,No Data,33195,7670
5/16/2020,DE,383,No Data,32211,7547
5/15/2020,DE,373,No Data,30905,7373
5/14/2020,DE,362,No Data,29634,7223
5/13/2020,DE,351,No Data,27801,6952
5/12/2020,DE,334,No Data,26550,6741
5/11/2020,DE,324,No Data,25363,6565
5/10/2020,DE,312,No Data,24592,6447
5/9/2020,DE,301,No Data,23019,6277
5/8/2020,DE,297,No Data,22153,6111
5/7/2020,DE,285,No Data,21387,5939
5/6/2020,DE,269,No Data,20690,5778
5/5/2020,DE,266,No Data,19309,5371
5/4/2020,DE,255,No Data,18822,5288
5/3/2020,DE,246,No Data,18529,5208
5/2/2020,DE,235,No Data,18074,5038
5/1/2020,DE,222,No Data,17667,4918
4/30/2020,DE,210,No Data,17086,4734
4/29/2020,DE,204,No Data,16883,4655
4/28/2020,DE,192,No Data,16605,4575
4/27/2020,DE,181,No Data,15454,4162
4/26/2020,DE,168,No Data,15215,4034
4/25/2020,DE,155,No Data,14122,3576
4/24/2020,DE,147,No Data,13937,3442
4/23/2020,DE,131,No Data,13604,3308
4/22/2020,DE,117,No Data,13353,3200
4/21/2020,DE,104,No Data,12935,2931
4/20/2020,DE,99,No Data,12508,2745
4/19/2020,DE,90,No Data,12256,2538
4/18/2020,DE,86,No Data,11694,2323
4/17/2020,DE,76,No Data,11694,2323
4/16/2020,DE,70,No Data,11275,2075
4/15/2020,DE,67,No Data,11088,2014
4/14/2020,DE,60,No Data,10543,1761
4/13/2020,DE,53,No Data,10195,1625
4/12/2020,DE,48,No Data,9624,1479
4/11/2020,DE,43,No Data,9624,1479
4/10/2020,DE,36,No Data,10415,1326
4/9/2020,DE,34,No Data,8683,1207
4/8/2020,DE,32,No Data,7628,928
4/7/2020,DE,28,No Data,7628,928
4/6/2020,DE,24,No Data,6321,673
4/5/2020,DE,19,No Data,6321,673
4/4/2020,DE,17,No Data,5874,593
4/3/2020,DE,17,No Data,4995,450
4/2/2020,DE,16,No Data,4566,393
4/1/2020,DE,13,No Data,4015,368
3/31/2020,DE,12,No Data,3696,319
3/30/2020,DE,11,No Data,2216,264
3/29/2020,DE,10,No Data,36,232
3/28/2020,DE,9,No Data,36,214
3/27/2020,DE,5,No Data,36,163
3/26/2020,DE,3,No Data,36,130
3/25/2020,DE,2,No Data,36,115
3/24/2020,DE,1,No Data,36,91
3/23/2020,DE,0,No Data,36,68
3/22/2020,DE,0,No Data,36,56
3/21/2020,DE,0,No Data,36,45
3/20/2020,DE,0,No Data,36,38
3/19/2020,DE,0,No Data,36,30
3/18/2020,DE,0,No Data,36,25
3/17/2020,DE,0,No Data,36,16
3/16/2020,DE,0,No Data,36,8
3/15/2020,DE,0,No Data,36,6
3/14/2020,DE,0,No Data,36,6
3/13/2020,DE,0,No Data,30,4
3/12/2020,DE,0,No Data,23,4
3/11/2020,DE,0,No Data,17,1
